name,score
데큐,0.8981626033782959
채원,0.8981389403343201
일확,0.8980893492698669
하옹,0.8980883955955505
빈손,0.8979958891868591
징스,0.8979538083076477
빈털,0.8979400396347046
복교,0.8978241682052612
피씰,0.8977726697921753
일숍,0.8977612257003784
반경,0.8977139592170715
컨컨,0.8976768851280212
사홀,0.8972861766815186
호닝,0.8970813155174255
검공,0.8970250487327576
콜블,0.8969936966896057
민환,0.8969284892082214
처혼,0.896751880645752
엽상,0.8966321349143982
건방,0.8966161608695984
승범,0.8965926766395569
진백,0.896536111831665
연눈,0.8964775204658508
정체,0.8963862061500549
강종,0.8963538408279419
란니,0.8962253928184509
커밍,0.8961798548698425
창술,0.8961706161499023
포옹,0.8960970044136047
싱나,0.8960955142974854
현동,0.896040141582489
얼른,0.8960264921188354
광팬,0.8960232138633728
안해,0.896009087562561
국스,0.8959670662879944
동영,0.895668089389801
미츄,0.8956652283668518
잉구,0.8956494331359863
런플,0.8956148624420166
티믹,0.8955796360969543
건반,0.8955699801445007
톨쎈,0.895538330078125
프코,0.8954852819442749
저점,0.895416259765625
코졈,0.8953928351402283
가득,0.8953567147254944
치리,0.8953497409820557
팔각,0.8952783942222595
튜순,0.8952332735061646
센쓰,0.8951663374900818
쿤민,0.8951582908630371
침착,0.895146906375885
메시,0.8951104283332825
로테,0.8949910402297974
삭구,0.8949359655380249
시맹,0.894930362701416
욱스,0.8949244022369385
열단,0.8948874473571777
명호,0.8946111798286438
요미,0.894413948059082
색황,0.8942645788192749
씸유,0.8941603302955627
살게,0.8941532969474792
킹버,0.8940401673316956
서디,0.8940153121948242
죽영,0.8940024375915527
조보,0.8939443826675415
아칼,0.8939245939254761
화근,0.8939042687416077
증시,0.8938578367233276
캐들,0.8937731385231018
팍씨,0.8936099410057068
플친,0.8935326933860779
잉몽,0.89349365234375
포커,0.8934920430183411
왕츄,0.8934494256973267
키파,0.8934335112571716
핵퐁,0.8933300971984863
동윤,0.8932211399078369
호웅,0.8932191729545593
줘요,0.8930933475494385
알겐,0.8930894732475281
할슝,0.8930867910385132
순옥,0.893073558807373
볼인,0.8930681347846985
압살,0.8929964900016785
설벽,0.8929568529129028
일추,0.8929226398468018
컴백,0.8929157853126526
택이,0.8929120898246765
과림,0.8927880525588989
온달,0.8927116394042969
심뎐,0.8925824165344238
학팡,0.8924164175987244
성베,0.8922650814056396
쟁초,0.8921775221824646
코겜,0.8921595811843872
허엥,0.8920918107032776
기발,0.8919684886932373
으파,0.8918286561965942
온뮤,0.8917794227600098
템핑,0.8917444348335266
피쓰,0.8917170763015747
해석,0.8916922211647034
태윤,0.8915195465087891
정남,0.8912085294723511
송쿠,0.8911662101745605
준엥,0.8911216855049133
이허,0.8910331726074219
모든,0.8910140991210938
어리,0.8909964561462402
광죠,0.890975296497345
세확,0.8909192681312561
반요,0.8909174799919128
연불,0.8909158706665039
쿼드,0.8906373977661133
파스,0.890623927116394
석봉,0.8904887437820435
처노,0.890472412109375
건쿵,0.8904348015785217
지율,0.8902968764305115
언남,0.8902881145477295
앤쓸,0.8902191519737244
월광,0.8902033567428589
혈성,0.890190064907074
관전,0.8901370763778687
극씌,0.8900587558746338
카딘,0.8899878263473511
콰티,0.889980673789978
착수,0.8899622559547424
확심,0.8898654580116272
식헤,0.8896879553794861
초너,0.8896711468696594
광장,0.8896497488021851
애그,0.8895907998085022
글도,0.8895684480667114
차기,0.8894948363304138
택민,0.8894931674003601
청묘,0.8894593715667725
비원,0.8894392251968384
곤봉,0.8893347978591919
엘샐,0.8893263339996338
극패,0.8892133235931396
멍쥬,0.8890774846076965
오즈,0.8888319134712219
워녕,0.8887355923652649
포탄,0.8886586427688599
심겜,0.8885941505432129
히힝,0.8884962797164917
영로,0.8884649276733398
강도,0.8883564472198486
빅티,0.8882975578308105
팔용,0.8882850408554077
오라,0.8882837295532227
여델,0.8882155418395996
토르,0.8881339430809021
징멈,0.8880865573883057
지사,0.8879072666168213
안도,0.8878047466278076
석반,0.8877849578857422
응린,0.8877750635147095
여로,0.8877537250518799
코쿠,0.8877145648002625
검혁,0.8876044154167175
사효,0.8874388337135315
퍼킬,0.8873934149742126
편한,0.8873882293701172
강구,0.8873710036277771
만츄,0.8873525857925415
밍득,0.8872766494750977
시채,0.8872500658035278
일자,0.8871490359306335
밍몬,0.887141227722168
힝힝,0.8871297836303711
전기,0.8871130347251892
익망,0.8870919942855835
우큐,0.8870885968208313
그렁,0.88702791929245
센들,0.8869727849960327
토론,0.8869031071662903
뮤네,0.8868779540061951
어쌔,0.8868717551231384
썽인,0.8867653012275696
중년,0.8867514133453369
트기,0.8867293000221252
처패,0.8866330981254578
살롱,0.886573076248169
월명,0.8865557312965393
니사,0.8864808678627014
투스,0.886473536491394
반틈,0.8864336609840393
서펜,0.8863128423690796
클빙,0.8862417936325073
진급,0.8861981630325317
가족,0.8861241936683655
우사,0.8860993981361389
국기,0.8860321640968323
완등,0.8857958316802979
군함,0.8857572078704834
생징,0.8856963515281677
검녀,0.8856715559959412
고라,0.8856356739997864
림듀,0.8856019973754883
녕창,0.8854225277900696
지판,0.8853326439857483
와팡,0.8853223323822021
사부,0.8853073716163635
몽검,0.8852396607398987
원중,0.8851273059844971
미키,0.8851016163825989
화안,0.885025680065155
갠갈,0.8850207328796387
철작,0.8850062489509583
운챔,0.88494473695755
굴곰,0.884865939617157
태형,0.8848567008972168
궁앨,0.884826123714447
수소,0.8848024010658264
피새,0.8846963047981262
판콜,0.8846601843833923
렉칼,0.8846497535705566
버핀,0.8846049904823303
총풍,0.8845487833023071
지능,0.8845344185829163
촉발,0.8844309449195862
린다,0.8844073414802551
피어,0.8843974471092224
선우,0.8843961358070374
상말,0.8843744993209839
심보,0.8843220472335815
카사,0.8843212127685547
엽서,0.8843035697937012
라큔,0.8842392563819885
리조,0.884239137172699
차키,0.8842195868492126
자상,0.8839181661605835
덩실,0.8838841915130615
결합,0.8837709426879883
설빙,0.8837423920631409
동완,0.8837388157844543
쿠씽,0.8837231993675232
미학,0.8836877942085266
창목,0.8836392164230347
화생,0.8835856914520264
솔솔,0.8835198879241943
팜요,0.8835114240646362
히몬,0.8834488391876221
팜이,0.8834375739097595
기부,0.8834044337272644
비곤,0.8833440542221069
펀시,0.8832403421401978
암게,0.8832308650016785
행복,0.8831023573875427
악하,0.883051335811615
칩스,0.8830084204673767
추앙,0.8829001188278198
망칭,0.882899820804596
성조,0.8828834891319275
만씨,0.8828060030937195
시앱,0.8825396299362183
궁애,0.8825181722640991
만족,0.882430374622345
청람,0.882394552230835
구점,0.8823667764663696
키맹,0.8823431730270386
묘프,0.882317304611206
명탐,0.8822159171104431
체로,0.8821903467178345
태기,0.882169783115387
솬이,0.8820878863334656
젝스,0.8820757865905762
의지,0.8820385336875916
글밤,0.8820008039474487
하표,0.8817805051803589
허각,0.8816112875938416
후임,0.8815193772315979
늘인,0.8815063834190369
펄이,0.8814281225204468
렌조,0.8813000917434692
유채,0.8812690377235413
간파,0.881268322467804
설필,0.881151556968689
혈언,0.8810017704963684
쥬용,0.880985677242279
오브,0.8809133768081665
긍긍,0.8809131383895874
진수,0.8808639049530029
히군,0.8808385729789734
강숩,0.8808367252349854
니아,0.8807560801506042
은군,0.8806276321411133
우핑,0.8805524110794067
이바,0.8804668188095093
목성,0.8803625106811523
이부,0.8803583383560181
미헨,0.880312442779541
응수,0.8803096413612366
검듄,0.8803091049194336
호리,0.8803005218505859
헌아,0.8802984952926636
승비,0.8802346587181091
울상,0.8802207708358765
송화,0.8802043795585632
차녕,0.8801368474960327
알멩,0.8800253868103027
케논,0.8799927234649658
체저,0.8799837827682495
도교,0.8799377083778381
하염,0.8799017071723938
아데,0.8798907995223999
필군,0.879840075969696
빙글,0.8798300623893738
팽이,0.8797276616096497
학급,0.8797248005867004
명확,0.8796966671943665
제운,0.8796816468238831
우숙,0.8796147704124451
몬철,0.8795687556266785
개딩,0.8795574903488159
멱살,0.8795385956764221
숭고,0.8794843554496765
추신,0.879448413848877
그닥,0.8793928027153015
공주,0.8793109655380249
리채,0.879256546497345
밍기,0.8791282176971436
제노,0.8790544271469116
니큠,0.8790439367294312
판국,0.8787862658500671
커저,0.878687858581543
월세,0.8786646723747253
재윤,0.8786596059799194
표도,0.8785936832427979
특령,0.8785687685012817
자일,0.878394365310669
뭉친,0.8782663345336914
시준,0.8781158924102783
태년,0.8780727982521057
설궁,0.8780288100242615
클전,0.8778579831123352
흑형,0.877768337726593
의욕,0.8776934742927551
메서,0.8776933550834656
냉은,0.8776819109916687
타용,0.8776609897613525
압권,0.8776605725288391
토흉,0.8775108456611633
듀크,0.8774481415748596
채열,0.8774068355560303
제니,0.877400815486908
악몽,0.8773993253707886
찹안,0.8773771524429321
밀어,0.8772759437561035
프피,0.8772657513618469
허상,0.8772622346878052
개백,0.8772467374801636
포곡,0.8770058155059814
새봄,0.8769910335540771
오해,0.8769158720970154
민법,0.8768989443778992
명준,0.8768641948699951
개체,0.8768531680107117
박격,0.8767768144607544
르멍,0.87669438123703
라쓰,0.8766580820083618
빈핑,0.8766534924507141
살몬,0.8766474723815918
천재,0.8765403032302856
호화,0.8763729929924011
슬솜,0.8763726949691772
효도,0.8762331008911133
요낸,0.8762319087982178
쿠스,0.8761506676673889
징규,0.876140832901001
병국,0.8760697841644287
채콩,0.8759629130363464
승남,0.8758277297019958
개님,0.8757035732269287
액셀,0.8756547570228577
택훈,0.8754391670227051
만득,0.8752922415733337
칼리,0.8752519488334656
은휼,0.8752432465553284
실망,0.8752282857894897
흑침,0.8751769065856934
에덴,0.8751767873764038
듀오,0.87502121925354
검느,0.8750036358833313
월아,0.8749799728393555
힐함,0.8749014735221863
상두,0.8748214840888977
숙원,0.8747138381004333
텔어,0.8747134804725647
골카,0.8746933341026306
틴푸,0.8746899366378784
그뇽,0.8746507167816162
먹칠,0.8745548129081726
콘나,0.8744534254074097
려문,0.8744043707847595
검망,0.8743569850921631
네설,0.8743311762809753
포지,0.8742427229881287
학점,0.874212384223938
피우,0.8741633892059326
애긔,0.8741018772125244
메빈,0.874075174331665
으딜,0.8740707039833069
홍다,0.8740706443786621
승홍,0.8738844990730286
호문,0.8738684058189392
유둑,0.8738060593605042
세누,0.8737848401069641
잉머,0.8737425208091736
지적,0.8736488223075867
살벌,0.8736338019371033
미피,0.8735492825508118
성준,0.8735251426696777
탈운,0.8735040426254272
생방,0.8734837770462036
홍해,0.8734630346298218
평형,0.8733746409416199
포텐,0.8732410073280334
가한,0.8731146454811096
자어,0.8729836344718933
투극,0.8729780316352844
군찬,0.8729342222213745
슈밤,0.8729237914085388
침낭,0.8728208541870117
평정,0.8727977871894836
글쿼,0.8727471232414246
언준,0.8727068305015564
새명,0.8726879358291626
튜월,0.8726546168327332
종우,0.8725073933601379
카게,0.8724940419197083
조듀,0.8724559545516968
어준,0.8724415898323059
네핑,0.8724377751350403
랭커,0.8723046183586121
여대,0.8722746968269348
탱하,0.8721604347229004
라튜,0.8721475601196289
싱긔,0.872111439704895
탕탕,0.8720589280128479
니골,0.8719660639762878
궁극,0.871863067150116
스딩,0.8718183040618896
수공,0.8717827796936035
알츠,0.8717675805091858
새별,0.8717007040977478
새솔,0.8716396689414978
해킹,0.8715031147003174
군복,0.8714621067047119
생디,0.8714206218719482
밈수,0.8712605237960815
지켈,0.8710800409317017
콩주,0.8710796236991882
아타,0.8710324764251709
조의,0.8710083961486816
순국,0.87095046043396
핑뷰,0.8709286451339722
냉교,0.8708016276359558
트파,0.8706797957420349
라디,0.8706535696983337
증세,0.8705866932868958
강풍,0.8705359697341919
아델,0.8702126741409302
반각,0.8701009154319763
투객,0.8700382113456726
참살,0.8699952363967896
원로,0.8698704838752747
군제,0.8697847127914429
왕덤,0.8697678446769714
전지,0.8696249723434448
차밍,0.8695939183235168
피호,0.8695210814476013
초맥,0.8694652915000916
암적,0.8692438006401062
존고,0.8692367076873779
엘젝,0.869052529335022
경래,0.868989884853363
완치,0.8689531683921814
청렴,0.8689358234405518
뎌기,0.8689146637916565
밈노,0.8688721656799316
자강,0.8687782883644104
아련,0.86869877576828
민자,0.8686786890029907
재원,0.86854487657547
알밤,0.8685191869735718
니우,0.8684875965118408
탕굴,0.8683134913444519
재익,0.868234395980835
군협,0.8682314157485962
융구,0.8682211637496948
자건,0.868206262588501
포항,0.868194043636322
지프,0.8681874871253967
동생,0.8681238889694214
히터,0.868046224117279
금월,0.8679780960083008
티푸,0.8679752945899963
소주,0.8679081201553345
후오,0.8678888082504272
엔잴,0.8678405284881592
쿠코,0.8678284883499146
뭉침,0.8678258657455444
도토,0.8677863478660583
동글,0.8676713109016418
만종,0.8676517605781555
오렌,0.8675793409347534
핑돌,0.8674964904785156
쿵섭,0.8674902319908142
문식,0.8674214482307434
빙규,0.8673949837684631
채빈,0.8672316074371338
케르,0.8671793937683105
은헤,0.8671598434448242
상자,0.8670880794525146
저욤,0.8670791983604431
투옥,0.8670373558998108
럼펌,0.8669964075088501
처뮤,0.8669683337211609
걸렁,0.8668026328086853
구보,0.866604745388031
됴민,0.8666040301322937
겔르,0.8665891289710999
엔블,0.8665398359298706
쥬노,0.8665362596511841
차트,0.8665167093276978
윤후,0.8663837313652039
호놀,0.8663380146026611
자플,0.8662065863609314
현찰,0.8661715984344482
힐됴,0.8660516142845154
전복,0.8660401105880737
구곰,0.8660061359405518
딩엄,0.8659805655479431
곤주,0.8659442663192749
칸뭉,0.8658743500709534
의의,0.8657257556915283
랜턴,0.8655973076820374
솔내,0.8655351996421814
광해,0.8654627799987793
온반,0.8654050230979919
참아,0.8653528690338135
그델,0.8652238845825195
에델,0.8652033805847168
조행,0.8651595115661621
온주,0.8651374578475952
쇼바,0.8651034832000732
빈칸,0.8650560975074768
방켈,0.8649415373802185
듀퐁,0.8649364113807678
복병,0.8648163676261902
제비,0.8648114800453186
호링,0.864734947681427
선봉,0.8646920919418335
콤쟁,0.8646582961082458
환운,0.8645803332328796
북견,0.8644389510154724
구명,0.8644382953643799
존당,0.8643795251846313
실내,0.8642857670783997
만춘,0.8642098307609558
폭등,0.8639971613883972
브이,0.8639713525772095
식장,0.8639507293701172
을가,0.8639410734176636
데이,0.8639326691627502
밀치,0.8638272285461426
감전,0.8637835383415222
죽여,0.8637005686759949
사르,0.8635433912277222
훈근,0.8633908629417419
론데,0.8633627891540527
셤컬,0.8632050156593323
하어,0.863178551197052
키내,0.8631287217140198
몸이,0.8629897236824036
솜솜,0.8628543019294739
허세,0.8628146648406982
편접,0.8628096580505371
흑안,0.8627287745475769
원분,0.8626682758331299
칠룡,0.8625842928886414
을박,0.8625178337097168
으던,0.8624537587165833
봉노,0.8624494075775146
히애,0.8624157905578613
나소,0.8623115420341492
여츱,0.8622949719429016
크악,0.8622666597366333
초라,0.8622560501098633
탠워,0.8622052669525146
단임,0.8621602654457092
올런,0.862149178981781
샌소,0.8620790243148804
에콰,0.8620595335960388
식하,0.862058699131012
백현,0.8619973063468933
체링,0.8619519472122192
한문,0.861903965473175
합격,0.8618720769882202
적녹,0.8617479801177979
서리,0.8617079257965088
자극,0.8615188598632812
박콩,0.8614128232002258
서린,0.8613079786300659
표벼,0.8612275719642639
임다,0.8611921072006226
폭포,0.8611872792243958
보필,0.861168622970581
모듬,0.8611571788787842
재승,0.861121654510498
해결,0.8611060380935669
미쵸,0.8610895872116089
탱젤,0.8610423803329468
니그,0.8609920740127563
베어,0.8609475493431091
응채,0.8608918786048889
가랑,0.8607593774795532
호미,0.8607379794120789
댕온,0.8606544733047485
굴님,0.8603990077972412
천보,0.8602519035339355
구직,0.8601568341255188
려노,0.8601351380348206
승밍,0.8601024150848389
진뭉,0.8600075244903564
포애,0.8599593639373779
클넘,0.8598868250846863
모쓰,0.8598868250846863
제초,0.8598335385322571
춘미,0.8597816228866577
강다,0.8597803711891174
포독,0.8596751689910889
김밥,0.8596462607383728
치져,0.8595784306526184
너픈,0.8594092726707458
피댕,0.8593672513961792
우비,0.8592455387115479
우멍,0.8590668439865112
푸오,0.8590610027313232
환호,0.8590553998947144
대교,0.8589992523193359
쏭콜,0.858938992023468
즉시,0.8588709235191345
우빙,0.8588523864746094
망초,0.8588404059410095
우정,0.8588057160377502
숙성,0.858747661113739
어벤,0.858639657497406
만아,0.8585948944091797
듀이,0.8585473895072937
전남,0.8585138320922852
모숑,0.8583844304084778
으노,0.8583236336708069
성배,0.8581315279006958
핸변,0.8578409552574158
뉴비,0.8577700853347778
디세,0.8577392101287842
센센,0.8576057553291321
가람,0.8575951457023621
로버,0.8575779795646667
탱탱,0.857531726360321
통화,0.8574706315994263
지빈,0.8572658896446228
덱왕,0.8571437001228333
용준,0.8571235537528992
지웅,0.8570824861526489
앤군,0.8570712208747864
현채,0.8570317625999451
엔도,0.8566729426383972
나은,0.8566011786460876
키모,0.856598973274231
팽아,0.8565083742141724
크어,0.8564338684082031
개불,0.8563128709793091
맹세,0.8562279343605042
은환,0.8561282157897949
별왕,0.8561219573020935
말산,0.8560941219329834
팡독,0.8560597896575928
비열,0.8559597730636597
하와,0.8557713627815247
머쓱,0.8557385206222534
세란,0.8556938171386719
체처,0.8554933071136475
응담,0.855472207069397
에허,0.8553749918937683
악부,0.8553228378295898
활쏨,0.8553216457366943
피노,0.8552350401878357
존네,0.8552073836326599
디에,0.8550529479980469
치후,0.8550447225570679
피혈,0.8549822568893433
실추,0.8549637794494629
도톰,0.8548683524131775
수밈,0.8548570275306702
금백,0.8548471927642822
춘춘,0.854777991771698
펀치,0.8547101020812988
여무,0.8546940088272095
감정,0.8543884754180908
염개,0.8543215394020081
스반,0.8542956113815308
쿰이,0.8540327548980713
레망,0.8540003299713135
녀뉴,0.8539809584617615
노익,0.853970468044281
재상,0.8539015650749207
린르,0.8538388609886169
증상,0.853624165058136
감탄,0.8535803556442261
준현,0.8535239100456238
별침,0.8533715009689331
와우,0.8533442616462708
퍼기,0.8533158898353577
혈점,0.8532963395118713
동빈,0.8532788157463074
럽션,0.853206992149353
숙소,0.8531804084777832
입지,0.8531212210655212
캠치,0.8531165719032288
생령,0.8531119227409363
렌탈,0.8530834317207336
자컨,0.8530130386352539
몽군,0.8529711365699768
칠두,0.85295569896698
하설,0.852668285369873
치차,0.8526443243026733
폭백,0.8526033759117126
복권,0.852525532245636
로츠,0.8524160981178284
유륨,0.8524115681648254
방창,0.8522604703903198
재완,0.8522003889083862
다소,0.852133572101593
혁혁,0.8520727753639221
롼밈,0.8520405292510986
형도,0.852006733417511
캔셀,0.8519589900970459
감효,0.8519327044487
노수,0.8519319891929626
재철,0.8518885374069214
프뉴,0.8516905903816223
으츄,0.8514718413352966
루이,0.8512831330299377
뉴드,0.8512539267539978
새새,0.8512502312660217
매형,0.8511744141578674
본길,0.8511577248573303
타료,0.8511199951171875
풍운,0.8508815169334412
레팩,0.8507640957832336
넌운,0.8507226705551147
피거,0.850712239742279
포황,0.8506870269775391
건부,0.850669801235199
투비,0.8504759073257446
격화,0.8503721952438354
벅빅,0.8500375151634216
러셔,0.8499747514724731
멸햄,0.8498799204826355
셍로,0.849861741065979
준넝,0.8498601913452148
작난,0.8496072292327881
저항,0.8496043682098389
보고,0.8495321273803711
세델,0.8495216369628906
혀닉,0.8495190143585205
데공,0.8492180109024048
러닝,0.849204421043396
맨상,0.8491565585136414
딘딘,0.849138081073761
자아,0.8491376638412476
노크,0.848996102809906
탱구,0.8488463163375854
호준,0.8486691117286682
명종,0.8485482335090637
혈뇨,0.8484824895858765
음본,0.84831303358078
형태,0.848291277885437
팔치,0.848219633102417
곰뎅,0.8481781482696533
전수,0.8481212854385376
지가,0.8481085896492004
공마,0.8479376435279846
팰튼,0.8476228713989258
평하,0.8472978472709656
민란,0.8472933769226074
엘페,0.8472565412521362
은밤,0.8468976020812988
찬나,0.8466964960098267
헤븐,0.8464528322219849
보공,0.8464275002479553
쿠션,0.8463690876960754
매일,0.8461143970489502
몰상,0.846092164516449
아랄,0.8460384011268616
구닌,0.8459362387657166
미헤,0.8458733558654785
멍믹,0.8456351161003113
스군,0.845609724521637
한비,0.8454668521881104
창룡,0.8454491496086121
피독,0.8454307317733765
확실,0.8453618288040161
승수,0.8453347682952881
수상,0.8451457023620605
대소,0.8450852036476135
지네,0.8450714945793152
생목,0.8450055718421936
패스,0.8449985980987549
호중,0.8449694514274597
묘수,0.8449219465255737
딜키,0.8449039459228516
삼구,0.8448314070701599
은캐,0.8447058200836182
케넨,0.8445769548416138
우방,0.8445659279823303
탄조,0.8445615172386169
과로,0.8445557951927185
지낙,0.8444892168045044
에브,0.844487726688385
독성,0.8444544672966003
틱배,0.8444206118583679
국정,0.8443902730941772
보아,0.8443737030029297
해산,0.8443511724472046
응급,0.844214916229248
음어,0.8441154956817627
앨딤,0.8440371155738831
숩잉,0.843752384185791
만듀,0.8437114953994751
앨븐,0.8436689376831055
한도,0.8434742093086243
로저,0.8434631824493408
차호,0.8434321880340576
안마,0.8432536721229553
스프,0.8432258367538452
언드,0.8432177305221558
포던,0.8430588841438293
머여,0.842800498008728
모기,0.8427525758743286
범이,0.8426156044006348
온무,0.8424065113067627
앨숙,0.842190682888031
홍랑,0.8421708941459656
래찬,0.8420870900154114
쌩팜,0.8420422077178955
세헨,0.8419390916824341
용접,0.8415390253067017
투운,0.8415324687957764
선쿨,0.8414484262466431
중곤,0.8414109349250793
적노,0.8413023352622986
리르,0.8412734866142273
구가,0.8410701155662537
보규,0.8410263657569885
흐융,0.8409307599067688
지니,0.840760350227356
탄력,0.8407116532325745
뵤아,0.8406552076339722
작방,0.8406530022621155
패신,0.8402270078659058
택캘,0.8402153253555298
해힝,0.8401343822479248
즈녕,0.83998042345047
검류,0.839893639087677
존령,0.839775800704956
포백,0.8396310806274414
미당,0.8396149277687073
휴당,0.8396115899085999
주교,0.8395970463752747
콜쿠,0.8395839929580688
우웍,0.8395646810531616
낭송,0.8394138216972351
군채,0.83929842710495
앱솔,0.8391286730766296
추진,0.8391239643096924
차령,0.838996946811676
든석,0.8388707041740417
랜서,0.8388501405715942
주잉,0.83855801820755
채웡,0.83854079246521
산발,0.8381470441818237
령환,0.8381122946739197
쇼잭,0.8380515575408936
석불,0.8377810120582581
입델,0.8376882076263428
라프,0.8376295566558838
도벽,0.8376052975654602
검달,0.8374671936035156
메어,0.837312638759613
심씔,0.8370336294174194
압도,0.8368176221847534
술아,0.8368090987205505
봉훈,0.8367870450019836
지디,0.836761474609375
멀티,0.8367525339126587
피데,0.836726725101471
넌플,0.8367123007774353
섭살,0.836631178855896
조절,0.8365156054496765
베틀,0.8364783525466919
츠딩,0.8364207148551941
망듀,0.8364023566246033
폭파,0.8363124132156372
점검,0.8361740112304688
금금,0.8361313939094543
노데,0.8360419869422913
쏘쏘,0.8359870910644531
캄지,0.8359214663505554
용구,0.8358707427978516
썽용,0.8358495831489563
젬슥,0.8353036046028137
쵸말,0.8352283835411072
교묘,0.8351104855537415
포앨,0.8350755572319031
잔잔,0.835002601146698
백건,0.8348877429962158
노픽,0.8347214460372925
비첸,0.8346940875053406
딩커,0.8346890807151794
휴텔,0.8346436619758606
흑참,0.8346296548843384
폭군,0.8345745205879211
키누,0.8343876600265503
모비,0.8343009948730469
바통,0.834240198135376
보크,0.8341048955917358
롱잽,0.8340999484062195
트믈,0.8338960409164429
한랑,0.8337467908859253
쳄치,0.8336975574493408
변동,0.8335764408111572
단소,0.8335458636283875
퓨린,0.833294153213501
메창,0.8332890272140503
투웅,0.8331599235534668
히낭,0.8330233097076416
엽토,0.8330096006393433
흑색,0.8329196572303772
비니,0.8328178524971008
돌곰,0.8327811360359192
난세,0.8327329754829407
아려,0.8326605558395386
알카,0.8325976133346558
서부,0.8325384855270386
잔디,0.8324682712554932
드쇼,0.832461416721344
토루,0.8324217796325684
호랭,0.8323826789855957
샌들,0.8322440385818481
봉술,0.8322101831436157
비치,0.832208514213562
정론,0.8320664763450623
곰하,0.8320466876029968
베비,0.8318246603012085
곱하,0.8316701650619507
작반,0.831302285194397
단엥,0.8312838077545166
희코,0.8310906887054443
아주,0.8310143351554871
점퍼,0.8309950232505798
도케,0.8305888175964355
초화,0.8305440545082092
벌컥,0.8303635120391846
휴덕,0.8303586840629578
맨고,0.8302873373031616
독용,0.8302844762802124
직녀,0.8302313089370728
각후,0.8301377296447754
병합,0.8300719857215881
너클,0.8299246430397034
멩수,0.829890787601471
분엄,0.8298667669296265
팝콜,0.8297320604324341
새책,0.8293032646179199
할증,0.8292869925498962
빈잔,0.8292744755744934
녹임,0.8290531635284424
수현,0.8289097547531128
뎅들,0.828876793384552
로하,0.8287904858589172
창르,0.8286846280097961
쿨닉,0.8286426663398743
브신,0.8286136388778687
찰리,0.8284766674041748
옵드,0.8284357786178589
금태,0.828393280506134
휴뱅,0.8283411860466003
밍재,0.828335165977478
노어,0.8282270431518555
독금,0.8281822800636292
크큭,0.8281517028808594
단솜,0.8280295133590698
풍기,0.8280235528945923
효림,0.8278869390487671
장당,0.8277217149734497
씨범,0.8275684714317322
프엘,0.8275637030601501
반포,0.8275144100189209
아롼,0.8274335265159607
니처,0.8273417949676514
먹정,0.8271002769470215
금보,0.8270953893661499
승목,0.8270353674888611
왕도,0.826982855796814
가희,0.8269599080085754
엄츠,0.826837420463562
허헌,0.8268247842788696
큐랑,0.8266850709915161
커렌,0.8266159892082214
덕켄,0.826490044593811
태우,0.8264366388320923
딜쌘,0.8263652324676514
마린,0.8260454535484314
현준,0.8260088562965393
캠프,0.8259731531143188
대고,0.8259270191192627
지하,0.8258816003799438
내심,0.8255215883255005
쟁가,0.8255111575126648
팬코,0.8254902362823486
비참,0.8252049684524536
서브,0.8251012563705444
거누,0.8249396681785583
로로,0.8249058723449707
애바,0.8248660564422607
재창,0.8248322010040283
케롤,0.824825644493103
제동,0.8248190879821777
사채,0.824797511100769
디피,0.8247972726821899
뭔데,0.8244653344154358
광몽,0.824341356754303
반아,0.8242479562759399
차낙,0.8242371678352356
도빈,0.824192464351654
개입,0.8238327503204346
항모,0.8238309025764465
우긔,0.823817789554596
주걱,0.823790431022644
병볍,0.8237423896789551
딜동,0.8236401677131653
빙쥬,0.8236236572265625
재어,0.8234196305274963
채만,0.8234160542488098
너아,0.8233615756034851
선달,0.8233034014701843
핀쏴,0.8231251239776611
테늬,0.8230187296867371
황도,0.8229334354400635
노빙,0.8228355646133423
퍼니,0.8228055834770203
초메,0.8225265145301819
변태,0.8225021958351135
니퍼,0.8223549723625183
아자,0.8223233222961426
도용,0.822219967842102
성모,0.8220446705818176
숙념,0.8220433592796326
특증,0.8218381404876709
징하,0.8218204975128174
힝푸,0.8217498064041138
피지,0.8215281367301941
입타,0.8214825987815857
스바,0.821438193321228
훈만,0.8214159607887268
숙명,0.821414589881897
패트,0.8212250471115112
순댕,0.8210369944572449
보여,0.8209393620491028
수트,0.8207870721817017
잔비,0.8207409977912903
곰달,0.8206369280815125
흑갠,0.8205918669700623
데새,0.8204333186149597
벼님,0.8204301595687866
뮤드,0.8203651905059814
폭발,0.8202046155929565
미백,0.8201447129249573
머설,0.8201291561126709
한재,0.8200615644454956
식재,0.8200467824935913
펑투,0.8197973370552063
비류,0.8196061849594116
멉썽,0.8194807171821594
파업,0.8193269968032837
대연,0.8192955255508423
붕아,0.8192941546440125
몬처,0.81927490234375
동탁,0.8189973831176758
모니,0.8189607262611389
잘린,0.8188945651054382
박광,0.818875253200531
메니,0.8187666535377502
처처,0.8186191916465759
블기,0.8185005187988281
졍재,0.8183952569961548
넨코,0.8183515071868896
닥공,0.8182142972946167
대포,0.8180990815162659
재진,0.8180606365203857
그멜,0.8179932236671448
하구,0.817861020565033
동군,0.8177099227905273
히장,0.8175198435783386
단침,0.8175045847892761
군도,0.8173745274543762
허들,0.8172637820243835
노퍼,0.8172485828399658
르쌍,0.8172455430030823
딕유,0.817158043384552
사내,0.8170493245124817
